iso_code,date,daily_vaccinations_per_million
DZA,2021-04-15,501.0
DZA,2021-04-16,501.0
DZA,2021-04-17,501.0
DZA,2021-04-18,501.0
DZA,2021-04-19,501.0
DZA,2021-04-20,501.0
DZA,2021-04-21,501.0
DZA,2021-04-22,501.0
DZA,2021-04-23,501.0
DZA,2021-04-24,501.0
DZA,2021-04-25,501.0
DZA,2021-04-26,501.0
DZA,2021-04-27,501.0
DZA,2021-04-28,501.0
DZA,2021-04-29,501.0
DZA,2021-04-30,501.0
DZA,2021-05-01,501.0
DZA,2021-05-02,501.0
DZA,2021-05-03,501.0
DZA,2021-05-04,501.0
DZA,2021-05-05,501.0
DZA,2021-05-06,501.0
DZA,2021-05-07,501.0
DZA,2021-05-08,501.0
DZA,2021-05-09,501.0
DZA,2021-05-10,501.0
DZA,2021-05-11,501.0
DZA,2021-05-12,501.0
DZA,2021-05-13,501.0
DZA,2021-05-14,501.0
DZA,2021-05-15,501.0
DZA,2021-05-16,501.0
DZA,2021-05-17,501.0
DZA,2021-05-18,501.0
DZA,2021-05-19,501.0
DZA,2021-05-20,501.0
DZA,2021-05-21,501.0
DZA,2021-05-22,501.0
DZA,2021-05-23,501.0
DZA,2021-05-24,501.0
DZA,2021-05-25,501.0
DZA,2021-05-26,501.0
DZA,2021-05-27,501.0
DZA,2021-05-28,501.0
DZA,2021-05-29,501.0
DZA,2021-05-30,501.0
DZA,2021-05-31,501.0
DZA,2021-06-01,501.0
DZA,2021-06-02,501.0
DZA,2021-06-03,501.0
DZA,2021-06-04,501.0
DZA,2021-06-05,501.0
DZA,2021-06-06,501.0
DZA,2021-06-07,501.0
DZA,2021-06-08,501.0
DZA,2021-06-09,501.0
DZA,2021-06-10,501.0
DZA,2021-06-11,501.0
DZA,2021-06-12,501.0
DZA,2021-06-13,501.0
DZA,2021-06-14,501.0
DZA,2021-06-15,501.0
DZA,2021-06-16,501.0
DZA,2021-06-17,501.0
DZA,2021-06-18,501.0
DZA,2021-06-19,501.0
DZA,2021-06-20,501.0
DZA,2021-06-21,501.0
DZA,2021-06-22,501.0
DZA,2021-06-23,501.0
DZA,2021-06-24,501.0
DZA,2021-06-25,501.0
DZA,2021-06-26,501.0
DZA,2021-06-27,501.0
DZA,2021-06-28,501.0
DZA,2021-06-29,501.0
DZA,2021-06-30,501.0
DZA,2021-07-01,501.0
DZA,2021-07-02,501.0
DZA,2021-07-03,501.0
DZA,2021-07-04,501.0
DZA,2021-07-05,501.0
DZA,2021-07-06,501.0
DZA,2021-07-07,501.0
DZA,2021-07-08,501.0
DZA,2021-07-09,501.0
DZA,2021-07-10,501.0
DZA,2021-07-11,501.0
DZA,2021-07-12,501.0
DZA,2021-07-13,501.0
DZA,2021-07-14,501.0
DZA,2021-07-15,501.0
DZA,2021-07-16,501.0
DZA,2021-07-17,501.0
DZA,2021-07-18,501.0
DZA,2021-07-19,501.0
DZA,2021-07-20,501.0
DZA,2021-07-21,501.0
DZA,2021-07-22,501.0
DZA,2021-07-23,501.0
DZA,2021-07-24,501.0
DZA,2021-07-25,501.0
DZA,2021-07-26,501.0
DZA,2021-07-27,501.0
DZA,2021-07-28,501.0
DZA,2021-07-29,501.0
DZA,2021-07-30,501.0
DZA,2021-07-31,501.0
DZA,2021-08-01,501.0
DZA,2021-08-02,501.0
DZA,2021-08-03,501.0
DZA,2021-08-04,501.0
DZA,2021-08-05,501.0
DZA,2021-08-06,501.0
DZA,2021-08-07,501.0
DZA,2021-08-08,501.0
DZA,2021-08-09,501.0
DZA,2021-08-10,501.0
DZA,2021-08-11,501.0
DZA,2021-08-12,501.0
DZA,2021-08-13,501.0
DZA,2021-08-14,501.0
DZA,2021-08-15,501.0
DZA,2021-08-16,501.0
DZA,2021-08-17,501.0
DZA,2021-08-18,501.0
DZA,2021-08-19,501.0
DZA,2021-08-20,501.0
DZA,2021-08-21,1252.0
DZA,2021-08-22,2003.0
DZA,2021-08-23,2754.0
DZA,2021-08-24,3505.0
DZA,2021-08-25,4257.0
DZA,2021-08-26,5008.0
DZA,2021-08-27,5759.0
DZA,2021-08-28,5759.0
DZA,2021-08-29,5759.0
DZA,2021-08-30,5759.0
DZA,2021-08-31,5759.0
DZA,2021-09-01,5759.0
DZA,2021-09-02,5759.0
DZA,2021-09-03,5759.0
DZA,2021-09-04,5759.0
DZA,2021-09-05,5732.0
DZA,2021-09-06,5706.0
DZA,2021-09-07,5680.0
DZA,2021-09-08,5653.0
DZA,2021-09-09,5627.0
DZA,2021-09-10,5601.0
DZA,2021-09-11,5574.0
DZA,2021-09-12,5574.0
DZA,2021-09-13,4793.0
DZA,2021-09-14,4011.0
DZA,2021-09-15,3230.0
DZA,2021-09-16,2448.0
DZA,2021-09-17,1667.0
DZA,2021-09-18,885.0
DZA,2021-09-19,104.0
DZA,2021-09-20,104.0
DZA,2021-09-21,104.0
DZA,2021-09-22,104.0
DZA,2021-09-23,104.0
DZA,2021-09-24,104.0
DZA,2021-09-25,104.0
DZA,2021-09-26,203.0
DZA,2021-09-27,302.0
DZA,2021-09-28,401.0
DZA,2021-09-29,500.0
DZA,2021-09-30,599.0
DZA,2021-10-01,698.0
DZA,2021-10-02,797.0
DZA,2021-10-03,797.0
DZA,2021-10-04,797.0
DZA,2021-10-05,797.0
DZA,2021-10-06,797.0
DZA,2021-10-07,797.0
DZA,2021-10-08,797.0
DZA,2021-10-09,797.0
DZA,2021-10-10,797.0
DZA,2021-10-11,797.0
DZA,2021-10-12,797.0
DZA,2021-10-13,797.0
DZA,2021-10-14,797.0
DZA,2021-10-15,797.0
DZA,2021-10-16,797.0
DZA,2021-10-17,797.0
DZA,2021-10-18,797.0
DZA,2021-10-19,797.0
DZA,2021-10-20,797.0
DZA,2021-10-21,797.0
DZA,2021-10-22,797.0
DZA,2021-10-23,797.0
DZA,2021-10-24,797.0
DZA,2021-10-25,755.0
DZA,2021-10-26,714.0
DZA,2021-10-27,673.0
DZA,2021-10-28,592.0
DZA,2021-10-29,511.0
DZA,2021-10-30,430.0
DZA,2021-10-31,414.0
DZA,2021-11-01,439.0
DZA,2021-11-02,465.0
DZA,2021-11-03,416.0
DZA,2021-11-04,408.0
DZA,2021-11-05,399.0
DZA,2021-11-06,390.0
DZA,2021-11-07,316.0
DZA,2021-11-08,242.0
DZA,2021-11-09,182.0
DZA,2021-11-10,197.0
DZA,2021-11-11,212.0
DZA,2021-11-12,227.0
DZA,2021-11-13,242.0
DZA,2021-11-14,471.0
DZA,2021-11-15,700.0
DZA,2021-11-16,915.0
DZA,2021-11-17,1129.0
DZA,2021-11-18,1343.0
DZA,2021-11-19,1557.0
DZA,2021-11-20,1771.0
DZA,2021-11-21,1771.0
DZA,2021-11-22,1593.0
DZA,2021-11-23,1388.0
DZA,2021-11-24,1182.0
DZA,2021-11-25,976.0
DZA,2021-11-26,779.0
DZA,2021-11-27,581.0
DZA,2021-11-28,383.0
DZA,2021-11-29,363.0
DZA,2021-11-30,787.0
DZA,2021-12-01,773.0
DZA,2021-12-02,758.0
DZA,2021-12-03,736.0
DZA,2021-12-04,714.0
DZA,2021-12-05,692.0
DZA,2021-12-06,669.0
DZA,2021-12-07,231.0
DZA,2021-12-08,231.0
DZA,2021-12-09,231.0
DZA,2021-12-10,231.0
DZA,2021-12-11,231.0
DZA,2021-12-12,231.0
DZA,2021-12-13,231.0
DZA,2021-12-14,231.0
DZA,2021-12-15,247.0
DZA,2021-12-16,264.0
DZA,2021-12-17,280.0
DZA,2021-12-18,297.0
DZA,2021-12-19,313.0
DZA,2021-12-20,329.0
DZA,2021-12-21,346.0
DZA,2021-12-22,369.0
DZA,2021-12-23,392.0
DZA,2021-12-24,415.0
DZA,2021-12-25,438.0
DZA,2021-12-26,460.0
DZA,2021-12-27,483.0
DZA,2021-12-28,506.0
DZA,2021-12-29,506.0
DZA,2021-12-30,506.0
DZA,2021-12-31,506.0
DZA,2022-01-01,506.0
DZA,2022-01-02,506.0
DZA,2022-01-03,506.0
DZA,2022-01-04,506.0
DZA,2022-01-05,506.0
DZA,2022-01-06,506.0
DZA,2022-01-07,506.0
DZA,2022-01-08,506.0
DZA,2022-01-09,506.0
DZA,2022-01-10,486.0
DZA,2022-01-11,466.0
DZA,2022-01-12,445.0
DZA,2022-01-13,425.0
DZA,2022-01-14,404.0
DZA,2022-01-15,384.0
DZA,2022-01-16,364.0
DZA,2022-01-17,364.0
DZA,2022-01-18,364.0
DZA,2022-01-19,364.0
DZA,2022-01-20,364.0
DZA,2022-01-21,364.0
DZA,2022-01-22,364.0
DZA,2022-01-23,364.0
DZA,2022-01-24,364.0
DZA,2022-01-25,364.0
DZA,2022-01-26,364.0
DZA,2022-01-27,364.0
DZA,2022-01-28,364.0
DZA,2022-01-29,364.0
DZA,2022-01-30,364.0
DZA,2022-01-31,364.0
DZA,2022-02-01,364.0
DZA,2022-02-02,364.0
DZA,2022-02-03,364.0
DZA,2022-02-04,364.0
DZA,2022-02-05,364.0
DZA,2022-02-06,364.0
DZA,2022-02-07,364.0
DZA,2022-02-08,364.0
DZA,2022-02-09,357.0
DZA,2022-02-10,351.0
DZA,2022-02-11,344.0
DZA,2022-02-12,338.0
DZA,2022-02-13,331.0
DZA,2022-02-14,325.0
DZA,2022-02-15,318.0
DZA,2022-02-16,318.0
DZA,2022-02-17,318.0
DZA,2022-02-18,318.0
DZA,2022-02-19,318.0
DZA,2022-02-20,318.0
DZA,2022-02-21,287.0
DZA,2022-02-22,255.0
DZA,2022-02-23,223.0
DZA,2022-02-24,192.0
DZA,2022-02-25,160.0
DZA,2022-02-26,128.0
DZA,2022-02-27,97.0
DZA,2022-02-28,97.0
DZA,2022-03-01,97.0
DZA,2022-03-02,97.0
DZA,2022-03-03,97.0
DZA,2022-03-04,97.0
DZA,2022-03-05,97.0
DZA,2022-03-06,97.0
DZA,2022-03-07,97.0
DZA,2022-03-08,97.0
DZA,2022-03-09,97.0
AND,2021-01-25,
AND,2021-01-26,853.0
AND,2021-01-27,853.0
AND,2021-01-28,853.0
AND,2021-01-29,853.0
AND,2021-01-30,853.0
AND,2021-01-31,853.0
AND,2021-02-01,853.0
AND,2021-02-02,776.0
AND,2021-02-03,711.0
AND,2021-02-04,646.0
AND,2021-02-05,569.0
AND,2021-02-06,504.0
AND,2021-02-07,440.0
AND,2021-02-08,362.0
AND,2021-02-09,362.0
AND,2021-02-10,362.0
AND,2021-02-11,621.0
AND,2021-02-12,879.0
AND,2021-02-13,957.0
AND,2021-02-14,1047.0
AND,2021-02-15,1125.0
AND,2021-02-16,1215.0
AND,2021-02-17,1293.0
AND,2021-02-18,1125.0
AND,2021-02-19,957.0
AND,2021-02-20,918.0
AND,2021-02-21,866.0
AND,2021-02-22,827.0
AND,2021-02-23,776.0
AND,2021-02-24,737.0
AND,2021-02-25,724.0
AND,2021-02-26,711.0
AND,2021-02-27,814.0
AND,2021-02-28,931.0
AND,2021-03-01,1034.0
AND,2021-03-02,1151.0
AND,2021-03-03,1254.0
AND,2021-03-04,1332.0
AND,2021-03-05,1396.0
AND,2021-03-06,1396.0
AND,2021-03-07,1396.0
AND,2021-03-08,1396.0
AND,2021-03-09,2405.0
AND,2021-03-10,3413.0
AND,2021-03-11,4486.0
AND,2021-03-12,5559.0
AND,2021-03-13,6632.0
AND,2021-03-14,7705.0
AND,2021-03-15,8778.0
AND,2021-03-16,8002.0
AND,2021-03-17,7227.0
AND,2021-03-18,6373.0
AND,2021-03-19,5533.0
AND,2021-03-20,4615.0
AND,2021-03-21,3710.0
AND,2021-03-22,2805.0
AND,2021-03-23,2741.0
AND,2021-03-24,2676.0
AND,2021-03-25,2611.0
AND,2021-03-26,2547.0
AND,2021-03-27,2547.0
AND,2021-03-28,2547.0
AND,2021-03-29,2547.0
AND,2021-03-30,2547.0
AND,2021-03-31,2547.0
AND,2021-04-01,2547.0
AND,2021-04-02,2547.0
AND,2021-04-03,2547.0
AND,2021-04-04,2547.0
AND,2021-04-05,7408.0
AND,2021-04-06,7601.0
AND,2021-04-07,7795.0
AND,2021-04-08,8002.0
AND,2021-04-09,8196.0
AND,2021-04-10,8390.0
AND,2021-04-11,8584.0
AND,2021-04-12,7007.0
AND,2021-04-13,8390.0
AND,2021-04-14,9760.0
AND,2021-04-15,11144.0
AND,2021-04-16,12527.0
AND,2021-04-17,13897.0
AND,2021-04-18,15280.0
AND,2021-04-19,13574.0
AND,2021-04-20,12191.0
AND,2021-04-21,10795.0
AND,2021-04-22,9411.0
AND,2021-04-23,8028.0
AND,2021-04-24,6632.0
AND,2021-04-25,5249.0
AND,2021-04-26,3852.0
AND,2021-04-27,3413.0
AND,2021-04-28,2960.0
AND,2021-04-29,2508.0
AND,2021-04-30,2055.0
AND,2021-05-01,1603.0
AND,2021-05-02,1151.0
AND,2021-05-03,698.0
AND,2021-05-04,1319.0
AND,2021-05-05,1952.0
AND,2021-05-06,2573.0
AND,2021-05-07,3206.0
AND,2021-05-08,3827.0
AND,2021-05-09,4460.0
AND,2021-05-10,5081.0
AND,2021-05-11,4538.0
AND,2021-05-12,3995.0
AND,2021-05-13,3452.0
AND,2021-05-14,2896.0
AND,2021-05-15,2353.0
AND,2021-05-16,1810.0
AND,2021-05-17,1267.0
AND,2021-05-18,1551.0
AND,2021-05-19,1849.0
AND,2021-05-20,2146.0
AND,2021-05-21,2443.0
AND,2021-05-22,2741.0
AND,2021-05-23,3025.0
AND,2021-05-24,3322.0
AND,2021-05-25,3322.0
AND,2021-05-26,3322.0
AND,2021-05-27,3322.0
AND,2021-05-28,3322.0
AND,2021-05-29,3322.0
AND,2021-05-30,3322.0
AND,2021-05-31,3322.0
AND,2021-06-01,4318.0
AND,2021-06-02,5300.0
AND,2021-06-03,6296.0
AND,2021-06-04,7291.0
AND,2021-06-05,8274.0
AND,2021-06-06,9269.0
AND,2021-06-07,10264.0
AND,2021-06-08,11337.0
AND,2021-06-09,12410.0
AND,2021-06-10,13483.0
AND,2021-06-11,14569.0
AND,2021-06-12,15642.0
AND,2021-06-13,16715.0
AND,2021-06-14,17788.0
AND,2021-06-15,18461.0
AND,2021-06-16,19120.0
AND,2021-06-17,19792.0
AND,2021-06-18,20451.0
AND,2021-06-19,21124.0
AND,2021-06-20,21783.0
AND,2021-06-21,22455.0
AND,2021-06-22,20581.0
AND,2021-06-23,18706.0
AND,2021-06-24,16845.0
AND,2021-06-25,14970.0
AND,2021-06-26,13096.0
AND,2021-06-27,11221.0
AND,2021-06-28,9347.0
AND,2021-06-29,8235.0
AND,2021-06-30,7123.0
AND,2021-07-01,6011.0
AND,2021-07-02,4900.0
AND,2021-07-03,3788.0
AND,2021-07-04,2676.0
AND,2021-07-05,1564.0
AND,2021-07-06,1564.0
AND,2021-07-07,1564.0
AND,2021-07-08,1564.0
AND,2021-07-09,1564.0
AND,2021-07-10,1564.0
AND,2021-07-11,1564.0
AND,2021-07-12,1564.0
AND,2021-07-13,4589.0
AND,2021-07-14,7614.0
AND,2021-07-15,10652.0
AND,2021-07-16,13677.0
AND,2021-07-17,16715.0
AND,2021-07-18,19740.0
AND,2021-07-19,22778.0
AND,2021-07-20,20089.0
AND,2021-07-21,17401.0
AND,2021-07-22,14712.0
AND,2021-07-23,12023.0
AND,2021-07-24,9321.0
AND,2021-07-25,6632.0
AND,2021-07-26,3943.0
AND,2021-07-27,3943.0
AND,2021-07-28,3943.0
AND,2021-07-29,3943.0
AND,2021-07-30,3943.0
AND,2021-07-31,3943.0
AND,2021-08-01,3943.0
AND,2021-08-02,4085.0
AND,2021-08-03,4227.0
AND,2021-08-04,4370.0
AND,2021-08-05,4512.0
AND,2021-08-06,4654.0
AND,2021-08-07,4796.0
AND,2021-08-08,4925.0
AND,2021-08-09,4925.0
AND,2021-08-10,4925.0
AND,2021-08-11,4925.0
AND,2021-08-12,4925.0
AND,2021-08-13,4925.0
AND,2021-08-14,4925.0
AND,2021-08-15,4925.0
AND,2021-08-16,4783.0
AND,2021-08-17,4641.0
AND,2021-08-18,4499.0
AND,2021-08-19,4357.0
AND,2021-08-20,4214.0
AND,2021-08-21,4072.0
AND,2021-08-22,3930.0
AND,2021-08-23,3930.0
AND,2021-08-24,3930.0
AND,2021-08-25,3930.0
AND,2021-08-26,3930.0
AND,2021-08-27,3930.0
AND,2021-08-28,3930.0
AND,2021-08-29,3930.0
AND,2021-08-30,3775.0
AND,2021-08-31,3620.0
AND,2021-09-01,3452.0
AND,2021-09-02,3297.0
AND,2021-09-03,3141.0
AND,2021-09-04,2986.0
AND,2021-09-05,2818.0
AND,2021-09-06,2818.0
AND,2021-09-07,2818.0
AND,2021-09-08,2818.0
AND,2021-09-09,2818.0
AND,2021-09-10,2818.0
AND,2021-09-11,2818.0
AND,2021-09-12,2818.0
AND,2021-09-13,2818.0
AND,2021-09-14,2818.0
AND,2021-09-15,2818.0
AND,2021-09-16,2818.0
AND,2021-09-17,2818.0
AND,2021-09-18,2818.0
AND,2021-09-19,2818.0
AND,2021-09-20,2818.0
AND,2021-09-21,2818.0
AND,2021-09-22,2818.0
AND,2021-09-23,2818.0
AND,2021-09-24,2818.0
AND,2021-09-25,2818.0
AND,2021-09-26,2818.0
AND,2021-09-27,2598.0
AND,2021-09-28,2366.0
AND,2021-09-29,2133.0
AND,2021-09-30,1900.0
AND,2021-10-01,1681.0
AND,2021-10-02,1448.0
AND,2021-10-03,1215.0
AND,2021-10-04,1163.0
AND,2021-10-05,1112.0
AND,2021-10-06,1060.0
AND,2021-10-07,1008.0
AND,2021-10-08,957.0
AND,2021-10-09,905.0
AND,2021-10-10,853.0
AND,2021-10-11,853.0
AND,2021-10-12,853.0
AND,2021-10-13,853.0
AND,2021-10-14,853.0
AND,2021-10-15,853.0
AND,2021-10-16,853.0
AND,2021-10-17,853.0
AND,2021-10-18,853.0
AND,2021-10-19,853.0
AND,2021-10-20,853.0
AND,2021-10-21,853.0
AND,2021-10-22,853.0
AND,2021-10-23,853.0
AND,2021-10-24,853.0
AND,2021-10-25,853.0
AND,2021-10-26,853.0
AND,2021-10-27,853.0
AND,2021-10-28,853.0
AND,2021-10-29,853.0
AND,2021-10-30,853.0
AND,2021-10-31,853.0
AND,2021-11-01,827.0
AND,2021-11-02,802.0
AND,2021-11-03,789.0
AND,2021-11-04,763.0
AND,2021-11-05,737.0
AND,2021-11-06,724.0
AND,2021-11-07,698.0
AND,2021-11-08,698.0
AND,2021-11-09,698.0
AND,2021-11-10,698.0
AND,2021-11-11,698.0
AND,2021-11-12,698.0
AND,2021-11-13,698.0
AND,2021-11-14,698.0
AND,2021-11-15,698.0
AND,2021-11-16,698.0
AND,2021-11-17,698.0
AND,2021-11-18,698.0
AND,2021-11-19,698.0
AND,2021-11-20,698.0
AND,2021-11-21,698.0
AND,2021-11-22,698.0
AND,2021-11-23,698.0
AND,2021-11-24,698.0
AND,2021-11-25,698.0
AND,2021-11-26,698.0
AND,2021-11-27,698.0
AND,2021-11-28,698.0
AND,2021-11-29,698.0
AND,2021-11-30,698.0
AND,2021-12-01,698.0
AND,2021-12-02,698.0
AND,2021-12-03,698.0
AND,2021-12-04,698.0
AND,2021-12-05,698.0
AND,2021-12-06,3051.0
AND,2021-12-07,5391.0
AND,2021-12-08,7744.0
AND,2021-12-09,10096.0
AND,2021-12-10,12449.0
AND,2021-12-11,14789.0
AND,2021-12-12,17142.0
AND,2021-12-13,14893.0
AND,2021-12-14,12643.0
AND,2021-12-15,10407.0
AND,2021-12-16,8157.0
AND,2021-12-17,5908.0
AND,2021-12-18,3671.0
AND,2021-12-19,1422.0
AND,2021-12-20,1422.0
AND,2021-12-21,1422.0
AND,2021-12-22,1422.0
AND,2021-12-23,1422.0
AND,2021-12-24,1422.0
AND,2021-12-25,1422.0
AND,2021-12-26,1422.0
AND,2021-12-27,2818.0
AND,2021-12-28,4214.0
AND,2021-12-29,5611.0
AND,2021-12-30,7007.0
AND,2021-12-31,8403.0
AND,2022-01-01,9799.0
AND,2022-01-02,11182.0
AND,2022-01-03,11182.0
AND,2022-01-04,11182.0
AND,2022-01-05,11182.0
AND,2022-01-06,11182.0
AND,2022-01-07,11182.0
AND,2022-01-08,11182.0
AND,2022-01-09,11182.0
AND,2022-01-10,11182.0
AND,2022-01-11,11182.0
AND,2022-01-12,11182.0
AND,2022-01-13,11182.0
AND,2022-01-14,11182.0
AND,2022-01-15,11182.0
AND,2022-01-16,11182.0
AND,2022-01-17,10846.0
AND,2022-01-18,10510.0
AND,2022-01-19,10174.0
AND,2022-01-20,9825.0
AND,2022-01-21,9489.0
AND,2022-01-22,9153.0
AND,2022-01-23,8817.0
AND,2022-01-24,7782.0
AND,2022-01-25,6761.0
AND,2022-01-26,5740.0
AND,2022-01-27,4706.0
AND,2022-01-28,3684.0
AND,2022-01-29,2663.0
AND,2022-01-30,1629.0
AND,2022-01-31,1629.0
AND,2022-02-01,1629.0
AND,2022-02-02,1629.0
AND,2022-02-03,1629.0
AND,2022-02-04,1629.0
AND,2022-02-05,1629.0
AND,2022-02-06,1629.0
AND,2022-02-07,1525.0
AND,2022-02-08,1409.0
AND,2022-02-09,1293.0
AND,2022-02-10,1189.0
AND,2022-02-11,1073.0
AND,2022-02-12,957.0
AND,2022-02-13,840.0
AND,2022-02-14,3064.0
AND,2022-02-15,5287.0
AND,2022-02-16,7498.0
AND,2022-02-17,9722.0
AND,2022-02-18,11932.0
AND,2022-02-19,14156.0
AND,2022-02-20,16366.0
AND,2022-02-21,14091.0
AND,2022-02-22,11816.0
AND,2022-02-23,9541.0
AND,2022-02-24,7265.0
AND,2022-02-25,4990.0
AND,2022-02-26,2715.0
AND,2022-02-27,440.0
AND,2022-02-28,440.0
AND,2022-03-01,440.0
AND,2022-03-02,440.0
AND,2022-03-03,440.0
AND,2022-03-04,440.0
AND,2022-03-05,440.0
AND,2022-03-06,440.0
AND,2022-03-07,440.0
AND,2022-03-08,440.0
AND,2022-03-09,440.0
AND,2022-03-10,440.0
AND,2022-03-11,440.0
AND,2022-03-12,440.0
AND,2022-03-13,440.0
AGO,2021-03-01,
AGO,2021-03-02,26.0
AGO,2021-03-03,26.0
AGO,2021-03-04,26.0
AGO,2021-03-05,26.0
AGO,2021-03-06,26.0
AGO,2021-03-07,26.0
AGO,2021-03-08,26.0
AGO,2021-03-09,40.0
AGO,2021-03-10,55.0
AGO,2021-03-11,69.0
AGO,2021-03-12,83.0
AGO,2021-03-13,98.0
AGO,2021-03-14,112.0
AGO,2021-03-15,126.0
AGO,2021-03-16,126.0
AGO,2021-03-17,126.0
AGO,2021-03-18,126.0
AGO,2021-03-19,135.0
AGO,2021-03-20,144.0
AGO,2021-03-21,152.0
AGO,2021-03-22,161.0
AGO,2021-03-23,169.0
AGO,2021-03-24,178.0
AGO,2021-03-25,197.0
AGO,2021-03-26,207.0
AGO,2021-03-27,217.0
AGO,2021-03-28,227.0
AGO,2021-03-29,237.0
AGO,2021-03-30,238.0
AGO,2021-03-31,238.0
AGO,2021-04-01,228.0
AGO,2021-04-02,217.0
AGO,2021-04-03,207.0
AGO,2021-04-04,197.0
AGO,2021-04-05,187.0
AGO,2021-04-06,187.0
AGO,2021-04-07,214.0
AGO,2021-04-08,241.0
AGO,2021-04-09,268.0
AGO,2021-04-10,295.0
AGO,2021-04-11,322.0
AGO,2021-04-12,375.0
AGO,2021-04-13,427.0
AGO,2021-04-14,452.0
AGO,2021-04-15,477.0
AGO,2021-04-16,502.0
AGO,2021-04-17,527.0
AGO,2021-04-18,553.0
AGO,2021-04-19,553.0
AGO,2021-04-20,538.0
AGO,2021-04-21,523.0
AGO,2021-04-22,508.0
AGO,2021-04-23,493.0
AGO,2021-04-24,452.0
AGO,2021-04-25,411.0
AGO,2021-04-26,370.0
AGO,2021-04-27,343.0
AGO,2021-04-28,317.0
AGO,2021-04-29,290.0
AGO,2021-04-30,264.0
AGO,2021-05-01,264.0
AGO,2021-05-02,264.0
AGO,2021-05-03,264.0
AGO,2021-05-04,264.0
AGO,2021-05-05,264.0
AGO,2021-05-06,264.0
AGO,2021-05-07,264.0
AGO,2021-05-08,264.0
AGO,2021-05-09,264.0
AGO,2021-05-10,264.0
AGO,2021-05-11,264.0
AGO,2021-05-12,264.0
AGO,2021-05-13,265.0
AGO,2021-05-14,266.0
AGO,2021-05-15,266.0
AGO,2021-05-16,267.0
AGO,2021-05-17,268.0
AGO,2021-05-18,269.0
AGO,2021-05-19,338.0
AGO,2021-05-20,406.0
AGO,2021-05-21,474.0
AGO,2021-05-22,522.0
AGO,2021-05-23,570.0
AGO,2021-05-24,617.0
AGO,2021-05-25,665.0
AGO,2021-05-26,645.0
AGO,2021-05-27,579.0
AGO,2021-05-28,514.0
AGO,2021-05-29,469.0
AGO,2021-05-30,425.0
AGO,2021-05-31,380.0
AGO,2021-06-01,402.0
AGO,2021-06-02,425.0
AGO,2021-06-03,492.0
AGO,2021-06-04,559.0
AGO,2021-06-05,627.0
AGO,2021-06-06,694.0
AGO,2021-06-07,761.0
AGO,2021-06-08,761.0
AGO,2021-06-09,877.0
AGO,2021-06-10,993.0
AGO,2021-06-11,962.0
AGO,2021-06-12,930.0
AGO,2021-06-13,899.0
AGO,2021-06-14,867.0
AGO,2021-06-15,835.0
AGO,2021-06-16,666.0
AGO,2021-06-17,497.0
AGO,2021-06-18,475.0
AGO,2021-06-19,453.0
AGO,2021-06-20,431.0
AGO,2021-06-21,410.0
AGO,2021-06-22,388.0
AGO,2021-06-23,387.0
AGO,2021-06-24,387.0
AGO,2021-06-25,390.0
AGO,2021-06-26,394.0
AGO,2021-06-27,397.0
AGO,2021-06-28,400.0
AGO,2021-06-29,360.0
AGO,2021-06-30,320.0
AGO,2021-07-01,279.0
AGO,2021-07-02,236.0
AGO,2021-07-03,193.0
AGO,2021-07-04,149.0
AGO,2021-07-05,106.0
AGO,2021-07-06,118.0
AGO,2021-07-07,129.0
AGO,2021-07-08,141.0
AGO,2021-07-09,153.0
AGO,2021-07-10,165.0
AGO,2021-07-11,177.0
AGO,2021-07-12,188.0
AGO,2021-07-13,182.0
AGO,2021-07-14,176.0
AGO,2021-07-15,170.0
AGO,2021-07-16,163.0
AGO,2021-07-17,157.0
AGO,2021-07-18,151.0
AGO,2021-07-19,145.0
AGO,2021-07-20,148.0
AGO,2021-07-21,152.0
AGO,2021-07-22,156.0
AGO,2021-07-23,160.0
AGO,2021-07-24,164.0
AGO,2021-07-25,168.0
AGO,2021-07-26,172.0
AGO,2021-07-27,172.0
AGO,2021-07-28,172.0
AGO,2021-07-29,172.0
AGO,2021-07-30,172.0
AGO,2021-07-31,172.0
AGO,2021-08-01,172.0
AGO,2021-08-02,172.0
AGO,2021-08-03,172.0
AGO,2021-08-04,158.0
AGO,2021-08-05,145.0
AGO,2021-08-06,131.0
AGO,2021-08-07,117.0
AGO,2021-08-08,104.0
AGO,2021-08-09,90.0
AGO,2021-08-10,85.0
AGO,2021-08-11,93.0
AGO,2021-08-12,101.0
AGO,2021-08-13,109.0
AGO,2021-08-14,118.0
AGO,2021-08-15,126.0
AGO,2021-08-16,134.0
AGO,2021-08-17,143.0
AGO,2021-08-18,152.0
AGO,2021-08-19,161.0
AGO,2021-08-20,169.0
AGO,2021-08-21,224.0
AGO,2021-08-22,278.0
AGO,2021-08-23,333.0
AGO,2021-08-24,379.0
AGO,2021-08-25,424.0
AGO,2021-08-26,544.0
AGO,2021-08-27,663.0
AGO,2021-08-28,736.0
AGO,2021-08-29,810.0
AGO,2021-08-30,883.0
AGO,2021-08-31,957.0
AGO,2021-09-01,1030.0
AGO,2021-09-02,1044.0
AGO,2021-09-03,1058.0
AGO,2021-09-04,1073.0
AGO,2021-09-05,1087.0
AGO,2021-09-06,1101.0
AGO,2021-09-07,1115.0
AGO,2021-09-08,1129.0
AGO,2021-09-09,1129.0
AGO,2021-09-10,1129.0
